match_id,over,ball,batsman,bowler,runs,dismissal,venue
8,12,4,Rayudu,Archer,1,No,Rajiv Gandhi Stadium
8,12,5,Ruturaj,Bumrah,3,No,Wankhede
8,12,6,Moeen Ali,Thakur,3,No,M Chinnaswamy
8,13,1,Gaikwad,Chahar,0,No,Rajiv Gandhi Stadium
8,13,2,Vijay,Bumrah,3,No,Wankhede
8,13,3,Dhoni,Rahul,1,No,Wankhede
8,13,4,Dhoni,Archer,1,No,MA Chidambaram
8,13,5,Moeen Ali,Shami,0,Caught,M Chinnaswamy
8,13,6,Vijay,Boult,1,No,Wankhede
8,14,1,Gaikwad,Rahul,0,No,Wankhede
8,14,2,Moeen Ali,Boult,2,No,M Chinnaswamy
8,14,3,Rahul,Bumrah,4,No,Narendra Modi Stadium
8,14,4,Rayudu,Shami,0,Bowled,MA Chidambaram
8,14,5,Dhoni,Thakur,4,No,Eden Gardens
8,14,6,Mishra,Bumrah,2,No,Wankhede
8,15,1,Gaikwad,Saini,1,No,M Chinnaswamy
8,15,2,Mishra,Patel,4,No,M Chinnaswamy
8,15,3,Mishra,Rahul,6,No,Rajiv Gandhi Stadium
8,15,4,Moeen Ali,Saini,2,No,MA Chidambaram
8,15,5,Jadeja,Jamieson,4,No,M Chinnaswamy
8,15,6,Rahul,Chahar,3,No,Eden Gardens
8,16,1,Mishra,Saini,4,No,Eden Gardens
8,16,2,Jadeja,Jamieson,2,No,M Chinnaswamy
8,16,3,Dhoni,Thakur,0,No,Narendra Modi Stadium
8,16,4,Dhoni,Chahar,2,No,Rajiv Gandhi Stadium
8,16,5,Vijay,Saini,2,No,M Chinnaswamy
8,16,6,Gaikwad,Jamieson,1,No,Wankhede
8,17,1,Conway,Archer,2,No,MA Chidambaram
8,17,2,Conway,Bumrah,0,Caught,Narendra Modi Stadium
8,17,3,Moeen Ali,Thakur,4,No,Eden Gardens
8,17,4,Jadeja,Boult,2,No,M Chinnaswamy
8,17,5,Moeen Ali,Thakur,6,No,M Chinnaswamy
8,17,6,Jadeja,Patel,1,No,M Chinnaswamy
8,18,1,Rahul,Thakur,2,No,M Chinnaswamy
8,18,2,Moeen Ali,Shami,2,No,Rajiv Gandhi Stadium
8,18,3,Vijay,Shami,3,No,Wankhede
8,18,4,Rahul,Shami,6,No,Eden Gardens
8,18,5,Rayudu,Archer,0,LBW,Rajiv Gandhi Stadium
8,18,6,Moeen Ali,Patel,0,Run Out,Rajiv Gandhi Stadium
8,19,1,Moeen Ali,Archer,2,No,Rajiv Gandhi Stadium
8,19,2,Vijay,Saini,4,No,Eden Gardens
8,19,3,Mishra,Patel,2,No,MA Chidambaram
8,19,4,Dhoni,Bumrah,0,No,MA Chidambaram
8,19,5,Vijay,Patel,0,No,Narendra Modi Stadium
8,19,6,Ruturaj,Jamieson,3,No,Rajiv Gandhi Stadium
8,20,1,Rahul,Rahul,4,No,Wankhede
8,20,2,Moeen Ali,Thakur,2,No,MA Chidambaram
8,20,3,Ruturaj,Chahar,3,No,Rajiv Gandhi Stadium
8,20,4,Mishra,Patel,6,No,Eden Gardens
8,20,5,Gaikwad,Boult,4,No,Eden Gardens
8,20,6,Jadeja,Boult,4,No,Eden Gardens
9,1,1,Conway,Archer,4,No,Eden Gardens
9,1,2,Rahul,Archer,2,No,MA Chidambaram
9,1,3,Mishra,Chahar,2,No,Eden Gardens
9,1,4,Rayudu,Thakur,2,No,Wankhede
9,1,5,Moeen Ali,Archer,0,No,Rajiv Gandhi Stadium
9,1,6,Ruturaj,Patel,3,No,Narendra Modi Stadium
9,2,1,Jadeja,Shami,1,No,Rajiv Gandhi Stadium
9,2,2,Vijay,Thakur,1,No,Rajiv Gandhi Stadium
9,2,3,Dhoni,Shami,2,No,M Chinnaswamy
9,2,4,Rayudu,Shami,6,No,M Chinnaswamy
9,2,5,Jadeja,Rahul,6,No,Wankhede
9,2,6,Vijay,Jamieson,6,No,Rajiv Gandhi Stadium
9,3,1,Rahul,Bumrah,2,No,M Chinnaswamy
9,3,2,Vijay,Chahar,6,No,Narendra Modi Stadium
9,3,3,Conway,Thakur,3,No,Eden Gardens
9,3,4,Ruturaj,Saini,2,No,Narendra Modi Stadium
9,3,5,Jadeja,Boult,3,No,Narendra Modi Stadium
9,3,6,Gaikwad,Patel,0,No,Rajiv Gandhi Stadium
9,4,1,Mishra,Shami,2,No,Rajiv Gandhi Stadium
9,4,2,Rayudu,Rahul,1,No,Wankhede
9,4,3,Gaikwad,Saini,4,No,Wankhede
9,4,4,Moeen Ali,Chahar,6,No,Rajiv Gandhi Stadium
9,4,5,Rahul,Boult,6,No,MA Chidambaram
9,4,6,Gaikwad,Chahar,3,No,Wankhede
9,5,1,Mishra,Archer,6,No,Wankhede
9,5,2,Gaikwad,Rahul,1,No,MA Chidambaram
9,5,3,Rayudu,Saini,4,No,M Chinnaswamy
9,5,4,Conway,Bumrah,6,No,Wankhede
9,5,5,Ruturaj,Bumrah,3,No,Eden Gardens
9,5,6,Moeen Ali,Jamieson,1,No,Narendra Modi Stadium
9,6,1,Rayudu,Saini,2,No,Rajiv Gandhi Stadium
9,6,2,Mishra,Patel,6,No,Wankhede
9,6,3,Vijay,Shami,4,No,Wankhede
9,6,4,Mishra,Patel,3,No,Eden Gardens
9,6,5,Moeen Ali,Patel,0,Caught,M Chinnaswamy
9,6,6,Rahul,Thakur,0,LBW,Rajiv Gandhi Stadium
9,7,1,Ruturaj,Thakur,3,No,Rajiv Gandhi Stadium
9,7,2,Rayudu,Rahul,4,No,M Chinnaswamy
9,7,3,Jadeja,Saini,2,No,M Chinnaswamy
9,7,4,Jadeja,Boult,1,No,Narendra Modi Stadium
9,7,5,Gaikwad,Patel,0,Caught,Eden Gardens
9,7,6,Ruturaj,Rahul,2,No,Wankhede
9,8,1,Dhoni,Chahar,3,No,Narendra Modi Stadium
9,8,2,Vijay,Thakur,6,No,M Chinnaswamy
9,8,3,Mishra,Bumrah,4,No,M Chinnaswamy
9,8,4,Ruturaj,Saini,6,No,Wankhede
9,8,5,Vijay,Saini,6,No,MA Chidambaram
9,8,6,Moeen Ali,Chahar,2,No,MA Chidambaram
9,9,1,Rayudu,Patel,1,No,MA Chidambaram
9,9,2,Vijay,Saini,1,No,Narendra Modi Stadium
9,9,3,Dhoni,Boult,2,No,M Chinnaswamy
9,9,4,Rahul,Saini,0,LBW,Narendra Modi Stadium
9,9,5,Ruturaj,Rahul,4,No,Narendra Modi Stadium
9,9,6,Vijay,Patel,1,No,Rajiv Gandhi Stadium
9,10,1,Dhoni,Archer,4,No,Narendra Modi Stadium
9,10,2,Dhoni,Patel,3,No,M Chinnaswamy
9,10,3,Dhoni,Jamieson,2,No,Wankhede
9,10,4,Mishra,Chahar,4,No,Eden Gardens
9,10,5,Dhoni,Boult,0,Run Out,M Chinnaswamy
9,10,6,Ruturaj,Thakur,6,No,Eden Gardens
9,11,1,Vijay,Archer,3,No,Wankhede
9,11,2,Rayudu,Jamieson,0,LBW,Eden Gardens
9,11,3,Dhoni,Saini,2,No,Rajiv Gandhi Stadium
9,11,4,Jadeja,Bumrah,3,No,Wankhede
9,11,5,Conway,Jamieson,6,No,Eden Gardens
9,11,6,Mishra,Chahar,1,No,M Chinnaswamy
9,12,1,Rayudu,Patel,2,No,Narendra Modi Stadium
9,12,2,Vijay,Jamieson,0,Caught,Wankhede
9,12,3,Vijay,Patel,4,No,Narendra Modi Stadium
9,12,4,Moeen Ali,Chahar,3,No,MA Chidambaram
9,12,5,Jadeja,Boult,0,Bowled,Narendra Modi Stadium
9,12,6,Gaikwad,Shami,0,Caught,Rajiv Gandhi Stadium
9,13,1,Jadeja,Bumrah,4,No,MA Chidambaram
9,13,2,Rahul,Rahul,3,No,Rajiv Gandhi Stadium
9,13,3,Rahul,Thakur,0,Bowled,Wankhede
9,13,4,Conway,Chahar,0,Bowled,MA Chidambaram
9,13,5,Conway,Patel,1,No,Eden Gardens
9,13,6,Vijay,Boult,6,No,Narendra Modi Stadium
9,14,1,Ruturaj,Patel,1,No,Eden Gardens
9,14,2,Rahul,Thakur,4,No,M Chinnaswamy
9,14,3,Jadeja,Patel,3,No,M Chinnaswamy
9,14,4,Rayudu,Rahul,0,LBW,MA Chidambaram
9,14,5,Jadeja,Bumrah,6,No,Eden Gardens
9,14,6,Jadeja,Archer,3,No,Wankhede
9,15,1,Ruturaj,Shami,3,No,Rajiv Gandhi Stadium
9,15,2,Dhoni,Jamieson,3,No,M Chinnaswamy
9,15,3,Rahul,Archer,4,No,Narendra Modi Stadium
9,15,4,Gaikwad,Bumrah,6,No,MA Chidambaram
9,15,5,Rayudu,Bumrah,1,No,Rajiv Gandhi Stadium
9,15,6,Dhoni,Archer,4,No,Rajiv Gandhi Stadium
9,16,1,Vijay,Jamieson,3,No,Wankhede
9,16,2,Vijay,Boult,6,No,M Chinnaswamy
9,16,3,Mishra,Rahul,4,No,Wankhede
9,16,4,Rahul,Saini,2,No,M Chinnaswamy
9,16,5,Moeen Ali,Boult,1,No,Eden Gardens
9,16,6,Vijay,Archer,2,No,Rajiv Gandhi Stadium
9,17,1,Vijay,Archer,6,No,Eden Gardens
9,17,2,Vijay,Saini,3,No,Rajiv Gandhi Stadium
9,17,3,Ruturaj,Saini,4,No,Narendra Modi Stadium
9,17,4,Ruturaj,Chahar,1,No,Narendra Modi Stadium
9,17,5,Dhoni,Patel,0,Run Out,Narendra Modi Stadium
9,17,6,Conway,Chahar,2,No,M Chinnaswamy
9,18,1,Vijay,Thakur,1,No,Eden Gardens
9,18,2,Mishra,Saini,1,No,Wankhede
9,18,3,Ruturaj,Rahul,1,No,Wankhede
9,18,4,Gaikwad,Bumrah,3,No,Eden Gardens
9,18,5,Dhoni,Patel,3,No,Rajiv Gandhi Stadium
9,18,6,Conway,Archer,6,No,Rajiv Gandhi Stadium
9,19,1,Moeen Ali,Thakur,0,Run Out,Rajiv Gandhi Stadium
9,19,2,Conway,Rahul,3,No,Narendra Modi Stadium
9,19,3,Dhoni,Boult,1,No,Wankhede
9,19,4,Dhoni,Bumrah,2,No,M Chinnaswamy
9,19,5,Rahul,Archer,6,No,Rajiv Gandhi Stadium
9,19,6,Jadeja,Thakur,0,Run Out,Wankhede
9,20,1,Dhoni,Chahar,0,Caught,Narendra Modi Stadium
9,20,2,Jadeja,Boult,3,No,Rajiv Gandhi Stadium
9,20,3,Moeen Ali,Archer,2,No,MA Chidambaram
9,20,4,Dhoni,Bumrah,2,No,Rajiv Gandhi Stadium
9,20,5,Jadeja,Saini,6,No,Wankhede
9,20,6,Dhoni,Shami,1,No,M Chinnaswamy
10,1,1,Ruturaj,Archer,4,No,Wankhede
10,1,2,Rayudu,Patel,3,No,Wankhede
10,1,3,Conway,Bumrah,3,No,Narendra Modi Stadium
10,1,4,Conway,Rahul,1,No,Rajiv Gandhi Stadium
10,1,5,Dhoni,Boult,3,No,Rajiv Gandhi Stadium
10,1,6,Rayudu,Archer,4,No,Rajiv Gandhi Stadium
10,2,1,Moeen Ali,Archer,1,No,M Chinnaswamy
10,2,2,Ruturaj,Saini,3,No,Wankhede
10,2,3,Mishra,Archer,6,No,M Chinnaswamy
10,2,4,Ruturaj,Rahul,2,No,Rajiv Gandhi Stadium
10,2,5,Vijay,Patel,0,Caught,Wankhede
10,2,6,Gaikwad,Saini,1,No,Rajiv Gandhi Stadium
10,3,1,Rahul,Shami,4,No,Narendra Modi Stadium
10,3,2,Rayudu,Boult,6,No,M Chinnaswamy
10,3,3,Mishra,Shami,2,No,Eden Gardens
10,3,4,Jadeja,Patel,2,No,Rajiv Gandhi Stadium
10,3,5,Gaikwad,Boult,3,No,Narendra Modi Stadium
10,3,6,Ruturaj,Chahar,0,LBW,Wankhede
10,4,1,Rayudu,Jamieson,1,No,Rajiv Gandhi Stadium
10,4,2,Moeen Ali,Archer,4,No,MA Chidambaram
10,4,3,Dhoni,Jamieson,4,No,Eden Gardens
10,4,4,Conway,Chahar,2,No,Wankhede
10,4,5,Gaikwad,Bumrah,4,No,Rajiv Gandhi Stadium
10,4,6,Conway,Patel,0,Bowled,MA Chidambaram
10,5,1,Dhoni,Patel,4,No,Narendra Modi Stadium
10,5,2,Jadeja,Saini,4,No,Rajiv Gandhi Stadium
10,5,3,Ruturaj,Patel,3,No,M Chinnaswamy
10,5,4,Vijay,Shami,0,Bowled,Wankhede
10,5,5,Gaikwad,Rahul,2,No,Narendra Modi Stadium
10,5,6,Dhoni,Rahul,1,No,Wankhede
10,6,1,Vijay,Jamieson,2,No,Narendra Modi Stadium
10,6,2,Conway,Chahar,4,No,Wankhede
10,6,3,Dhoni,Archer,3,No,MA Chidambaram
10,6,4,Mishra,Thakur,4,No,M Chinnaswamy
10,6,5,Conway,Boult,6,No,Wankhede
10,6,6,Dhoni,Bumrah,2,No,M Chinnaswamy
10,7,1,Dhoni,Boult,2,No,Eden Gardens
10,7,2,Dhoni,Shami,3,No,Wankhede
10,7,3,Mishra,Boult,0,Caught,Eden Gardens
10,7,4,Rahul,Thakur,3,No,MA Chidambaram
10,7,5,Dhoni,Shami,2,No,Narendra Modi Stadium
10,7,6,Rahul,Rahul,4,No,Eden Gardens
10,8,1,Rahul,Chahar,2,No,Eden Gardens
10,8,2,Conway,Shami,1,No,Narendra Modi Stadium
10,8,3,Conway,Thakur,3,No,Rajiv Gandhi Stadium
10,8,4,Rayudu,Thakur,1,No,Rajiv Gandhi Stadium
10,8,5,Vijay,Bumrah,4,No,Narendra Modi Stadium
10,8,6,Mishra,Chahar,6,No,Narendra Modi Stadium
10,9,1,Jadeja,Boult,6,No,MA Chidambaram
10,9,2,Moeen Ali,Chahar,6,No,Rajiv Gandhi Stadium
10,9,3,Jadeja,Chahar,1,No,Wankhede
10,9,4,Mishra,Shami,4,No,Wankhede
10,9,5,Rahul,Patel,2,No,Narendra Modi Stadium
10,9,6,Vijay,Bumrah,6,No,Eden Gardens
10,10,1,Rahul,Rahul,6,No,Narendra Modi Stadium
10,10,2,Moeen Ali,Chahar,2,No,MA Chidambaram
10,10,3,Mishra,Rahul,1,No,Eden Gardens
10,10,4,Rayudu,Shami,2,No,Rajiv Gandhi Stadium
10,10,5,Rayudu,Bumrah,3,No,Narendra Modi Stadium
10,10,6,Rayudu,Chahar,0,Run Out,Rajiv Gandhi Stadium
10,11,1,Moeen Ali,Jamieson,3,No,Wankhede
10,11,2,Gaikwad,Bumrah,1,No,Narendra Modi Stadium
10,11,3,Mishra,Patel,2,No,Rajiv Gandhi Stadium
10,11,4,Rahul,Shami,3,No,M Chinnaswamy
10,11,5,Rayudu,Patel,6,No,Wankhede
10,11,6,Rahul,Jamieson,3,No,Narendra Modi Stadium
10,12,1,Vijay,Shami,1,No,Eden Gardens
10,12,2,Jadeja,Saini,0,Caught,MA Chidambaram
10,12,3,Mishra,Jamieson,4,No,Rajiv Gandhi Stadium
10,12,4,Vijay,Thakur,6,No,Wankhede
10,12,5,Rayudu,Saini,0,Run Out,Wankhede
10,12,6,Gaikwad,Thakur,4,No,MA Chidambaram
10,13,1,Conway,Rahul,2,No,Rajiv Gandhi Stadium
10,13,2,Mishra,Bumrah,6,No,Eden Gardens
10,13,3,Rayudu,Jamieson,0,LBW,Rajiv Gandhi Stadium
10,13,4,Gaikwad,Thakur,4,No,Rajiv Gandhi Stadium
10,13,5,Gaikwad,Patel,0,LBW,Narendra Modi Stadium
10,13,6,Ruturaj,Shami,6,No,Eden Gardens
10,14,1,Gaikwad,Archer,2,No,Narendra Modi Stadium
10,14,2,Ruturaj,Boult,0,Caught,Wankhede
10,14,3,Vijay,Rahul,2,No,Eden Gardens
10,14,4,Gaikwad,Chahar,3,No,Eden Gardens
10,14,5,Dhoni,Shami,2,No,Eden Gardens
10,14,6,Jadeja,Saini,3,No,Rajiv Gandhi Stadium
10,15,1,Gaikwad,Boult,1,No,MA Chidambaram
10,15,2,Gaikwad,Bumrah,4,No,M Chinnaswamy
10,15,3,Vijay,Jamieson,3,No,Rajiv Gandhi Stadium
10,15,4,Rahul,Rahul,6,No,M Chinnaswamy
10,15,5,Mishra,Bumrah,0,Caught,Eden Gardens
10,15,6,Rayudu,Rahul,2,No,Eden Gardens
10,16,1,Rayudu,Saini,2,No,M Chinnaswamy
10,16,2,Ruturaj,Jamieson,1,No,Eden Gardens
10,16,3,Rayudu,Bumrah,2,No,Eden Gardens
10,16,4,Mishra,Shami,6,No,Eden Gardens
10,16,5,Vijay,Saini,3,No,Narendra Modi Stadium
10,16,6,Conway,Patel,3,No,Eden Gardens
10,17,1,Moeen Ali,Chahar,6,No,M Chinnaswamy
10,17,2,Rayudu,Archer,4,No,Eden Gardens
10,17,3,Conway,Saini,1,No,MA Chidambaram
10,17,4,Dhoni,Jamieson,4,No,Narendra Modi Stadium
10,17,5,Rahul,Bumrah,3,No,Wankhede
10,17,6,Rahul,Saini,2,No,Narendra Modi Stadium
10,18,1,Rayudu,Thakur,3,No,Narendra Modi Stadium
10,18,2,Rayudu,Boult,4,No,Wankhede
10,18,3,Conway,Boult,0,Caught,Wankhede
10,18,4,Gaikwad,Patel,6,No,Narendra Modi Stadium
10,18,5,Jadeja,Chahar,6,No,Wankhede
10,18,6,Jadeja,Rahul,4,No,Narendra Modi Stadium
10,19,1,Conway,Patel,0,Caught,M Chinnaswamy
10,19,2,Ruturaj,Bumrah,3,No,Rajiv Gandhi Stadium
10,19,3,Conway,Archer,1,No,M Chinnaswamy
10,19,4,Rayudu,Archer,6,No,Narendra Modi Stadium
10,19,5,Dhoni,Shami,4,No,Eden Gardens
10,19,6,Rayudu,Saini,0,LBW,Wankhede
10,20,1,Ruturaj,Boult,4,No,Wankhede
10,20,2,Rayudu,Bumrah,3,No,Wankhede
10,20,3,Rayudu,Chahar,1,No,Wankhede
10,20,4,Mishra,Boult,0,Caught,M Chinnaswamy
10,20,5,Ruturaj,Saini,2,No,M Chinnaswamy
10,20,6,Rayudu,Thakur,1,No,Eden Gardens
11,1,1,Mishra,Patel,1,No,Wankhede
11,1,2,Gaikwad,Boult,0,Bowled,Wankhede
11,1,3,Rayudu,Chahar,3,No,Rajiv Gandhi Stadium
11,1,4,Ruturaj,Archer,1,No,MA Chidambaram
11,1,5,Jadeja,Boult,1,No,Rajiv Gandhi Stadium
11,1,6,Rayudu,Bumrah,6,No,MA Chidambaram
11,2,1,Rayudu,Patel,2,No,MA Chidambaram
11,2,2,Jadeja,Chahar,6,No,Eden Gardens
11,2,3,Jadeja,Jamieson,1,No,Eden Gardens
11,2,4,Rahul,Rahul,3,No,M Chinnaswamy
11,2,5,Jadeja,Jamieson,1,No,Wankhede
11,2,6,Dhoni,Archer,1,No,Wankhede
11,3,1,Conway,Shami,4,No,M Chinnaswamy
11,3,2,Vijay,Rahul,1,No,Wankhede
11,3,3,Rahul,Jamieson,1,No,Narendra Modi Stadium
11,3,4,Jadeja,Shami,3,No,Rajiv Gandhi Stadium
11,3,5,Rahul,Jamieson,6,No,M Chinnaswamy
11,3,6,Moeen Ali,Boult,4,No,Eden Gardens
11,4,1,Mishra,Jamieson,0,Caught,Narendra Modi Stadium
11,4,2,Vijay,Chahar,3,No,Rajiv Gandhi Stadium
11,4,3,Moeen Ali,Rahul,3,No,Eden Gardens
11,4,4,Mishra,Saini,3,No,Narendra Modi Stadium
11,4,5,Rayudu,Chahar,6,No,Wankhede
11,4,6,Moeen Ali,Rahul,3,No,Rajiv Gandhi Stadium
11,5,1,Gaikwad,Boult,4,No,Wankhede
11,5,2,Rayudu,Archer,3,No,Rajiv Gandhi Stadium
11,5,3,Moeen Ali,Boult,0,Run Out,MA Chidambaram
11,5,4,Ruturaj,Archer,1,No,MA Chidambaram
11,5,5,Mishra,Boult,1,No,Rajiv Gandhi Stadium
11,5,6,Moeen Ali,Shami,3,No,Wankhede
11,6,1,Mishra,Bumrah,0,Caught,Eden Gardens
11,6,2,Dhoni,Thakur,6,No,MA Chidambaram
11,6,3,Rahul,Jamieson,3,No,Rajiv Gandhi Stadium
11,6,4,Gaikwad,Thakur,3,No,Narendra Modi Stadium
11,6,5,Rayudu,Archer,2,No,Eden Gardens
11,6,6,Dhoni,Saini,0,Bowled,Rajiv Gandhi Stadium
11,7,1,Moeen Ali,Shami,3,No,Narendra Modi Stadium
11,7,2,Rayudu,Thakur,4,No,Eden Gardens
11,7,3,Mishra,Patel,0,Run Out,Wankhede
11,7,4,Rahul,Rahul,1,No,Rajiv Gandhi Stadium
11,7,5,Vijay,Chahar,0,Bowled,Rajiv Gandhi Stadium
11,7,6,Dhoni,Saini,1,No,Narendra Modi Stadium
11,8,1,Gaikwad,Thakur,0,Bowled,Wankhede
11,8,2,Rahul,Shami,3,No,MA Chidambaram
11,8,3,Mishra,Bumrah,2,No,M Chinnaswamy
11,8,4,Rayudu,Rahul,1,No,M Chinnaswamy
11,8,5,Jadeja,Bumrah,3,No,Narendra Modi Stadium
11,8,6,Jadeja,Patel,0,Caught,Rajiv Gandhi Stadium
11,9,1,Vijay,Saini,1,No,MA Chidambaram
11,9,2,Rahul,Rahul,4,No,Rajiv Gandhi Stadium
11,9,3,Moeen Ali,Thakur,1,No,Narendra Modi Stadium
11,9,4,Mishra,Shami,4,No,M Chinnaswamy
11,9,5,Moeen Ali,Thakur,1,No,Rajiv Gandhi Stadium
11,9,6,Rayudu,Bumrah,3,No,Narendra Modi Stadium
11,10,1,Vijay,Bumrah,1,No,Narendra Modi Stadium
11,10,2,Mishra,Chahar,4,No,Rajiv Gandhi Stadium
11,10,3,Rahul,Boult,4,No,Wankhede
11,10,4,Moeen Ali,Boult,2,No,Wankhede
11,10,5,Conway,Patel,1,No,M Chinnaswamy
11,10,6,Mishra,Archer,3,No,Eden Gardens
11,11,1,Mishra,Shami,0,Bowled,Wankhede
11,11,2,Rahul,Thakur,6,No,Wankhede
11,11,3,Conway,Patel,3,No,Wankhede
11,11,4,Vijay,Shami,6,No,M Chinnaswamy
11,11,5,Ruturaj,Rahul,0,Caught,MA Chidambaram
11,11,6,Gaikwad,Boult,4,No,Wankhede
11,12,1,Conway,Boult,4,No,Wankhede
11,12,2,Jadeja,Chahar,3,No,Wankhede
11,12,3,Dhoni,Shami,4,No,M Chinnaswamy
11,12,4,Mishra,Bumrah,4,No,M Chinnaswamy
11,12,5,Ruturaj,Chahar,6,No,Rajiv Gandhi Stadium
11,12,6,Conway,Rahul,1,No,Narendra Modi Stadium
11,13,1,Mishra,Chahar,1,No,M Chinnaswamy
11,13,2,Moeen Ali,Jamieson,3,No,MA Chidambaram
11,13,3,Rayudu,Archer,1,No,MA Chidambaram
11,13,4,Mishra,Rahul,0,Bowled,MA Chidambaram
11,13,5,Rayudu,Shami,6,No,MA Chidambaram
11,13,6,Ruturaj,Archer,6,No,Rajiv Gandhi Stadium
11,14,1,Gaikwad,Boult,0,Caught,Wankhede
11,14,2,Vijay,Chahar,3,No,MA Chidambaram
11,14,3,Gaikwad,Patel,1,No,Narendra Modi Stadium
11,14,4,Ruturaj,Bumrah,2,No,Narendra Modi Stadium
11,14,5,Moeen Ali,Boult,3,No,MA Chidambaram
11,14,6,Moeen Ali,Boult,0,Run Out,M Chinnaswamy
11,15,1,Ruturaj,Shami,0,Bowled,M Chinnaswamy
11,15,2,Moeen Ali,Bumrah,1,No,MA Chidambaram
11,15,3,Conway,Archer,1,No,Rajiv Gandhi Stadium
11,15,4,Rayudu,Bumrah,2,No,M Chinnaswamy
11,15,5,Rayudu,Thakur,3,No,Wankhede
11,15,6,Ruturaj,Saini,4,No,Wankhede
11,16,1,Dhoni,Archer,1,No,Rajiv Gandhi Stadium
11,16,2,Conway,Rahul,0,Run Out,Rajiv Gandhi Stadium
11,16,3,Jadeja,Bumrah,0,Bowled,Narendra Modi Stadium
11,16,4,Conway,Chahar,2,No,M Chinnaswamy
11,16,5,Mishra,Bumrah,6,No,MA Chidambaram
11,16,6,Rayudu,Thakur,4,No,Rajiv Gandhi Stadium
11,17,1,Dhoni,Boult,6,No,Eden Gardens
11,17,2,Rayudu,Archer,3,No,MA Chidambaram
11,17,3,Mishra,Bumrah,3,No,MA Chidambaram
11,17,4,Conway,Saini,1,No,Rajiv Gandhi Stadium
11,17,5,Gaikwad,Boult,3,No,Wankhede
11,17,6,Dhoni,Saini,2,No,MA Chidambaram
11,18,1,Rahul,Boult,6,No,MA Chidambaram
11,18,2,Mishra,Jamieson,6,No,Rajiv Gandhi Stadium
11,18,3,Vijay,Bumrah,3,No,MA Chidambaram
11,18,4,Conway,Saini,3,No,Rajiv Gandhi Stadium
11,18,5,Jadeja,Rahul,4,No,Wankhede
11,18,6,Vijay,Thakur,4,No,Narendra Modi Stadium
11,19,1,Mishra,Patel,3,No,Rajiv Gandhi Stadium
11,19,2,Dhoni,Jamieson,0,No,Rajiv Gandhi Stadium
11,19,3,Conway,Bumrah,6,No,Wankhede
11,19,4,Rayudu,Saini,1,No,MA Chidambaram
11,19,5,Mishra,Archer,6,No,MA Chidambaram
11,19,6,Moeen Ali,Boult,3,No,Eden Gardens
11,20,1,Gaikwad,Saini,0,Bowled,Narendra Modi Stadium
11,20,2,Gaikwad,Bumrah,3,No,Narendra Modi Stadium
11,20,3,Vijay,Archer,2,No,Eden Gardens
11,20,4,Mishra,Thakur,1,No,Eden Gardens
11,20,5,Jadeja,Thakur,3,No,Narendra Modi Stadium
11,20,6,Gaikwad,Chahar,1,No,Wankhede
12,1,1,Conway,Shami,4,No,Rajiv Gandhi Stadium
12,1,2,Dhoni,Saini,0,Run Out,MA Chidambaram
12,1,3,Jadeja,Boult,2,No,Eden Gardens
12,1,4,Conway,Jamieson,2,No,Narendra Modi Stadium
12,1,5,Mishra,Thakur,3,No,Narendra Modi Stadium
12,1,6,Gaikwad,Thakur,3,No,MA Chidambaram
12,2,1,Dhoni,Chahar,4,No,Narendra Modi Stadium
12,2,2,Vijay,Patel,2,No,M Chinnaswamy
12,2,3,Mishra,Boult,6,No,Rajiv Gandhi Stadium
12,2,4,Gaikwad,Thakur,2,No,MA Chidambaram
12,2,5,Dhoni,Patel,4,No,Wankhede
12,2,6,Vijay,Thakur,3,No,Narendra Modi Stadium
12,3,1,Gaikwad,Thakur,0,Caught,Wankhede
12,3,2,Jadeja,Chahar,1,No,Wankhede
12,3,3,Jadeja,Jamieson,2,No,Rajiv Gandhi Stadium
12,3,4,Rayudu,Boult,2,No,Eden Gardens
12,3,5,Rayudu,Jamieson,3,No,Narendra Modi Stadium
12,3,6,Dhoni,Shami,4,No,Narendra Modi Stadium
12,4,1,Vijay,Rahul,0,Bowled,Narendra Modi Stadium
12,4,2,Conway,Archer,6,No,Wankhede
12,4,3,Dhoni,Rahul,1,No,Eden Gardens
12,4,4,Dhoni,Chahar,2,No,Rajiv Gandhi Stadium
12,4,5,Ruturaj,Shami,4,No,M Chinnaswamy
12,4,6,Rayudu,Archer,4,No,M Chinnaswamy
12,5,1,Moeen Ali,Boult,3,No,MA Chidambaram
12,5,2,Ruturaj,Saini,1,No,Rajiv Gandhi Stadium
12,5,3,Jadeja,Shami,2,No,Narendra Modi Stadium
12,5,4,Ruturaj,Jamieson,0,No,Wankhede
12,5,5,Vijay,Chahar,1,No,Wankhede
12,5,6,Gaikwad,Saini,3,No,MA Chidambaram
12,6,1,Gaikwad,Saini,6,No,Wankhede
12,6,2,Vijay,Archer,3,No,Rajiv Gandhi Stadium
12,6,3,Jadeja,Saini,3,No,MA Chidambaram
12,6,4,Gaikwad,Shami,3,No,Wankhede
12,6,5,Conway,Archer,3,No,Narendra Modi Stadium
12,6,6,Vijay,Saini,1,No,MA Chidambaram
12,7,1,Vijay,Chahar,2,No,MA Chidambaram
12,7,2,Dhoni,Boult,1,No,M Chinnaswamy
12,7,3,Moeen Ali,Boult,2,No,MA Chidambaram
12,7,4,Jadeja,Thakur,4,No,MA Chidambaram
